machine_id,operator_id,window,anomaly_score,reason,habit_vs_bottleneck
EXC006,OP1026,2025-05-04 02:30:00,0.653107759738332,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-04 02:45:00,0.6520039840696206,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-04 03:45:00,0.658780577538856,15 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1026,2025-05-04 04:00:00,0.6627828457226861,15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1026,2025-05-04 04:15:00,0.648692718501424,13 belt-unfastened minute(s) this window,unclassified
EXC006,OP1027,2025-05-23 07:30:00,0.6591801436786636,idle ratio 100% vs your usual 33%,unclassified
EXC006,OP1027,2025-06-09 08:00:00,0.6445201809298492,idle ratio 100% vs your usual 33%; 10 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1027,2025-06-09 08:15:00,0.6622881002098879,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1027,2025-06-09 08:30:00,0.6517288258511761,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1027,2025-06-09 08:45:00,0.6516719026393779,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1027,2025-06-09 09:00:00,0.6520039840696206,idle ratio 100% vs your usual 33%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1028,2025-03-31 08:00:00,0.6150863700364692,idle ratio 100% vs your usual 13%,unclassified
EXC006,OP1028,2025-05-06 16:00:00,0.61809518384548,unusually low load-cycle throughput this window,unclassified
EXC006,OP1029,2025-03-22 09:45:00,0.6549441591665061,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,unclassified
EXC006,OP1029,2025-03-22 11:15:00,0.6523730951654565,idle ratio 100% vs your usual 31%; 15 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1029,2025-05-05 08:00:00,0.615142332915775,idle ratio 100% vs your usual 31%,unclassified
EXC006,OP1030,2025-04-04 09:45:00,0.6447802606474892,idle ratio 100% vs your usual 32%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1030,2025-04-04 10:30:00,0.6248481701582516,idle ratio 80% vs your usual 32%; 12 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1030,2025-04-04 13:45:00,0.6115359475330557,11 belt-unfastened minute(s) this window,operator_habit
EXC006,OP1030,2025-04-04 16:00:00,0.6351085600426942,mildly elevated vs baseline: idle ratio 75% vs your usual 32%,operator_habit
EXC006,OP1031,2025-05-13 08:00:00,0.6060071149250471,idle ratio 100% vs your usual 13%,unclassified
EXC006,OP1031,2025-06-06 09:45:00,0.5995096500885114,3 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-03-26 13:00:00,0.6431198168491782,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-03-26 13:15:00,0.6105476461656181,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-03-26 16:00:00,0.6901363768565114,unusually low load-cycle throughput this window,unclassified
EXC006,OP1033,2025-04-11 15:45:00,0.6522488282168981,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-04-11 16:30:00,0.6519332368363584,idle ratio 87% vs your usual 30%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1033,2025-04-11 16:45:00,0.640145358803641,idle ratio 100% vs your usual 30%; 5 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-04-12 13:00:00,0.6275554998814327,idle ratio 80% vs your usual 30%; 12 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1033,2025-04-12 13:15:00,0.6471540118870571,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-04-12 13:30:00,0.6553736233160569,idle ratio 100% vs your usual 30%; 15 belt-unfastened minute(s) this window,unclassified
EXC006,OP1033,2025-04-12 13:45:00,0.6794776612272544,idle ratio 93% vs your usual 30%; 14 belt-unfastened minute(s) this window,unclassified
EXC006,OP1035,2025-04-20 10:00:00,0.6285863820521416,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1035,2025-04-20 10:30:00,0.6766303265761684,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1035,2025-04-23 08:00:00,0.6469702781968285,idle ratio 100% vs your usual 33%,unclassified
EXC006,OP1035,2025-04-23 08:30:00,0.6096722219571706,11 belt-unfastened minute(s) this window,unclassified
EXC006,OP1035,2025-04-23 15:45:00,0.6245278146621732,idle ratio 80% vs your usual 33%; 12 belt-unfastened minute(s) this window,unclassified
EXC006,OP1035,2025-04-23 17:00:00,0.650803657022679,mildly elevated vs baseline: idle ratio 75% vs your usual 33%,unclassified
EXC006,OP1038,2025-05-17 17:00:00,0.6743867723088582,unusually low load-cycle throughput this window,unclassified
EXC006,OP1039,2025-06-01 15:30:00,0.653694791641982,idle ratio 87% vs your usual 31%; 13 belt-unfastened minute(s) this window,site_bottleneck
EXC006,OP1039,2025-06-01 15:45:00,0.6204900403725878,10 belt-unfastened minute(s) this window,unclassified
EXC006,OP1039,2025-06-10 08:00:00,0.625902994072222,idle ratio 100% vs your usual 31%,unclassified
WLD001,OP1001,2025-03-30 09:00:00,0.6626550066578882,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,site_bottleneck
WLD001,OP1001,2025-03-30 12:30:00,0.6561079683306998,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
WLD001,OP1002,2025-05-18 09:00:00,0.5998481933408073,high fuel per cycle vs your baseline,site_bottleneck
WLD001,OP1002,2025-05-18 12:15:00,0.6469057184184399,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1003,2025-03-21 21:00:00,0.6128533929063373,idle ratio 73% vs your usual 28%; high fuel per cycle vs your baseline,unclassified
WLD001,OP1003,2025-03-21 23:00:00,0.6373011269329143,idle ratio 100% vs your usual 28%; 15 belt-unfastened minute(s) this window,site_bottleneck
WLD001,OP1003,2025-04-11 03:45:00,0.6200887182439374,high fuel per cycle vs your baseline,unclassified
WLD001,OP1003,2025-04-11 04:30:00,0.6379204424619658,idle ratio 100% vs your usual 28%,unclassified
WLD001,OP1003,2025-04-21 20:30:00,0.6664375379120954,idle ratio 73% vs your usual 28%; 11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
WLD001,OP1003,2025-04-21 23:30:00,0.6547390659049773,idle ratio 73% vs your usual 28%; 11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1003,2025-04-22 01:30:00,0.6714392172962593,idle ratio 93% vs your usual 28%; 14 belt-unfastened minute(s) this window,site_bottleneck
WLD001,OP1004,2025-05-16 15:15:00,0.6872366457329404,unusually low load-cycle throughput this window,unclassified
WLD001,OP1005,2025-06-08 07:45:00,0.6359108052388869,idle ratio 100% vs your usual 15%,unclassified
WLD001,OP1006,2025-04-28 07:45:00,0.6253610024419629,idle ratio 100% vs your usual 15%,unclassified
WLD001,OP1006,2025-05-07 08:00:00,0.6119404809253918,idle ratio 100% vs your usual 15%,unclassified
WLD001,OP1006,2025-06-12 17:00:00,0.6196449338121098,idle ratio 100% vs your usual 15%,site_bottleneck
WLD001,OP1007,2025-03-17 08:15:00,0.6468783101577608,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1007,2025-03-17 10:45:00,0.6333234797277114,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1007,2025-03-17 11:00:00,0.6335050303633336,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1007,2025-03-17 14:15:00,0.6379272866568086,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1007,2025-03-17 14:45:00,0.6076615543874091,high fuel per cycle vs your baseline,unclassified
WLD001,OP1007,2025-03-28 08:00:00,0.6664831824095682,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,unclassified
WLD001,OP1007,2025-03-28 09:15:00,0.6359264912034566,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1007,2025-03-28 14:15:00,0.6473764687233658,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1007,2025-03-28 18:00:00,0.6271565839316304,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,unclassified
WLD001,OP1008,2025-05-28 08:00:00,0.635937265659761,mildly elevated vs baseline: idle ratio 100% vs your usual 60%,unclassified
WLD001,OP1008,2025-05-28 08:45:00,0.6465055786495428,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 09:00:00,0.6371212065733609,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 09:15:00,0.635066554833174,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 09:30:00,0.6373367767789726,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 09:45:00,0.6377115167195316,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 10:00:00,0.6572753521287549,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1008,2025-05-28 12:15:00,0.598415102050943,high fuel per cycle vs your baseline,unclassified
WLD001,OP1008,2025-05-28 15:45:00,0.6443221897238183,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 16:00:00,0.6347501420133409,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1008,2025-05-28 16:15:00,0.6323275797825189,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1009,2025-04-15 16:15:00,0.6294141519359353,idle ratio 50% vs your usual 14%; unusually low load-cycle throughput this window,unclassified
WLD001,OP1009,2025-04-22 13:00:00,0.6344006218780953,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1010,2025-05-04 17:45:00,0.617578128097962,mildly elevated vs baseline: 0 belt-unfastened minute(s) this window,unclassified
WLD001,OP1012,2025-04-27 16:15:00,0.6806698367684899,unusually low load-cycle throughput this window,unclassified
WLD001,OP1014,2025-05-15 04:15:00,0.6886284410852892,unusually low load-cycle throughput this window,unclassified
WLD001,OP1015,2025-04-09 14:00:00,0.5998490936346356,idle ratio 80% vs your usual 33%; high fuel per cycle vs your baseline,unclassified
WLD001,OP1016,2025-04-03 12:30:00,0.5985898827431271,high fuel per cycle vs your baseline,unclassified
WLD001,OP1016,2025-05-10 11:45:00,0.598430282234976,high fuel per cycle vs your baseline,unclassified
WLD001,OP1016,2025-05-10 17:15:00,0.6359545439369629,mildly elevated vs baseline: idle ratio 100% vs your usual 59%,unclassified
WLD001,OP1016,2025-05-12 14:15:00,0.633285167084772,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1016,2025-05-12 14:30:00,0.6306502442526595,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1018,2025-03-25 16:15:00,0.6451327805843251,idle ratio 100% vs your usual 33%,unclassified
WLD001,OP1018,2025-05-08 07:45:00,0.6373099395851537,idle ratio 100% vs your usual 33%,unclassified
WLD001,OP1018,2025-05-08 09:15:00,0.6603707447761772,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,site_bottleneck
WLD001,OP1018,2025-05-08 09:30:00,0.6713421916027604,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
WLD001,OP1018,2025-05-08 15:45:00,0.6150623911126168,high fuel per cycle vs your baseline,unclassified
WLD001,OP1020,2025-03-20 07:30:00,0.6109758119467498,idle ratio 100% vs your usual 30%,unclassified
WLD001,OP1020,2025-03-20 10:45:00,0.6750651912671294,idle ratio 87% vs your usual 30%; 13 belt-unfastened minute(s) this window,operator_habit
WLD001,OP1020,2025-05-11 16:15:00,0.6553788810799125,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
WLD001,OP1021,2025-04-17 10:45:00,0.6359591076521947,high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-04-17 13:00:00,0.6511917316142314,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-04-17 14:30:00,0.6316861690341882,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,site_bottleneck
WLD001,OP1021,2025-04-17 16:15:00,0.6553232051445144,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-04-29 08:00:00,0.6642982474963018,idle ratio 100% vs your usual 34%,unclassified
WLD001,OP1021,2025-04-29 10:00:00,0.6596935591202415,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
WLD001,OP1021,2025-04-29 10:15:00,0.6327045238667725,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1021,2025-04-29 10:30:00,0.6443221897238183,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1021,2025-04-29 10:45:00,0.6327128099047516,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1021,2025-04-29 11:00:00,0.637768136029661,idle ratio 100% vs your usual 34%; 15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1021,2025-04-29 12:30:00,0.6026955366392018,10 belt-unfastened minute(s) this window,unclassified
WLD001,OP1021,2025-04-29 16:15:00,0.6056949788023619,high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-04-29 17:45:00,0.651145837062355,unusually low load-cycle throughput this window,unclassified
WLD001,OP1021,2025-05-15 07:45:00,0.6306132529943705,idle ratio 100% vs your usual 34%,unclassified
WLD001,OP1021,2025-05-15 14:00:00,0.6577234200230062,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-06-10 11:30:00,0.597108006831734,high fuel per cycle vs your baseline,unclassified
WLD001,OP1021,2025-06-10 16:15:00,0.647686782846952,mildly elevated vs baseline: 2 belt-unfastened minute(s) this window,unclassified
WLD001,OP1022,2025-04-30 23:15:00,0.6345973846618275,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1023,2025-04-19 07:45:00,0.6453510615090888,idle ratio 100% vs your usual 28%,unclassified
WLD001,OP1023,2025-05-30 07:45:00,0.6109758119467498,idle ratio 100% vs your usual 28%,unclassified
WLD001,OP1023,2025-05-30 12:45:00,0.6423057247903935,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1024,2025-03-22 09:00:00,0.6588422238882317,9 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1024,2025-05-21 08:00:00,0.6256646424326946,idle ratio 100% vs your usual 12%,unclassified
WLD001,OP1024,2025-05-21 10:00:00,0.6624847858374175,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1024,2025-05-21 11:00:00,0.60201867244987,high fuel per cycle vs your baseline,unclassified
WLD001,OP1024,2025-05-21 11:45:00,0.6714584087358496,8 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1025,2025-03-31 10:45:00,0.637768136029661,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1025,2025-03-31 11:00:00,0.6590243892896771,11 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1025,2025-03-31 16:15:00,0.6371944304079996,unusually low load-cycle throughput this window,unclassified
WLD001,OP1026,2025-04-26 02:00:00,0.6585748261535967,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
WLD001,OP1026,2025-04-26 02:15:00,0.6406173724623805,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-04-26 02:30:00,0.6402413170923458,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-04-26 04:00:00,0.6600283481657923,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,operator_habit
WLD001,OP1026,2025-04-26 04:15:00,0.6487263548418135,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD001,OP1026,2025-05-23 19:45:00,0.6144375068874667,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD001,OP1026,2025-05-23 22:15:00,0.5999351752057972,high fuel per cycle vs your baseline,unclassified
WLD001,OP1026,2025-06-03 00:30:00,0.6387844147929557,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-06-03 02:15:00,0.6330765544960599,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-06-03 02:30:00,0.6393963118547406,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-06-03 02:45:00,0.6400564068200933,15 belt-unfastened minute(s) this window,unclassified
WLD001,OP1026,2025-06-05 04:45:00,0.6022059470755583,unusually low load-cycle throughput this window,unclassified
WLD001,OP1026,2025-06-06 03:30:00,0.6674772719875098,13 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,unclassified
WLD001,OP1026,2025-06-06 03:45:00,0.6550930966152745,mildly elevated vs baseline: idle ratio 100% vs your usual 62%,unclassified
WLD001,OP1027,2025-03-23 12:00:00,0.6769056434291637,idle ratio 93% vs your usual 33%; 14 belt-unfastened minute(s) this window,unclassified
WLD001,OP1027,2025-03-23 13:15:00,0.6732026550477824,12 belt-unfastened minute(s) this window; high fuel per cycle vs your baseline,site_bottleneck
WLD001,OP1027,2025-04-12 12:30:00,0.6734212445016037,idle ratio 87% vs your usual 33%; 13 belt-unfastened minute(s) this window,unclassified
